uri,nome,siglaSexo,dataNascimento,ufNascimento
https://dadosabertos.camara.leg.br/api/v2/deputados/131410,EMANUEL PINHEIRO,M,1929-08-01,MT
https://dadosabertos.camara.leg.br/api/v2/deputados/131411,EMÍLIO GOMES,M,1925-07-19,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/131412,ERALDO LEMOS,M,1922-05-06,SE
https://dadosabertos.camara.leg.br/api/v2/deputados/131413,ETELVINO LINS,M,1908-11-20,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/131414,EURIPEDES CARDOSO DE MENEZES,M,1909-09-23,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131426,FERREIRA DO AMARAL,M,1940-08-09,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/131415,FRANCISCO GRILLO,M,1934-09-29,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/131443,GARCIA NETO,M,1922-06-01,SE
https://dadosabertos.camara.leg.br/api/v2/deputados/131417,GILBERTO ALMEIDA,M,1916-04-17,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131418,GRIMALDI RIBEIRO,M,1928-05-29,RN
https://dadosabertos.camara.leg.br/api/v2/deputados/131416,HANNEQUIM DANTAS,M,1900-08-04,SE
https://dadosabertos.camara.leg.br/api/v2/deputados/131419,HEITOR CAVALCANTI,M,1924-10-07,PI
https://dadosabertos.camara.leg.br/api/v2/deputados/131420,HELBERT DOS SANTOS,M,1921-07-29,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131421,HENRIQUE LA ROCQUE,M,1912-08-08,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/131422,HILDEBRANDO GUIMARÃES,M,1928-11-09,AL
https://dadosabertos.camara.leg.br/api/v2/deputados/131423,HUGO AGUIAR,M,1928-03-01,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131424,ILDÉLIO MARTINS,M,1916-10-19,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131425,ÍTALO FITTIPALDI,M,1926-05-18,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131427,IVO BRAGA,M,1913-03-12,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131428,JAIR MARTINS,M,1920-10-28,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131431,JOÃO BORGES,M,1911-06-07,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131433,JOÃO GUIDO,M,1916-09-21,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131435,JOAQUIM MACÊDO,M,1927-02-05,AC
https://dadosabertos.camara.leg.br/api/v2/deputados/131439,JOSÉ CARLOS LEPREVOST,M,1940-11-19,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/131444,JOSÉ MARIA ALKMIM,M,1901-06-11,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131441,JOSÉ SAMPAIO,M,1926-07-25,
https://dadosabertos.camara.leg.br/api/v2/deputados/131449,LEÃO SAMPAIO,M,1897-02-06,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/131450,LEO RIFFEL,M,1922-10-18,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131451,LEOPOLDO PERES,M,1929-09-05,AM
https://dadosabertos.camara.leg.br/api/v2/deputados/131473,LOPES DA COSTA,M,1904-01-10,MT
https://dadosabertos.camara.leg.br/api/v2/deputados/131452,LOPO COELHO,M,1911-02-18,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131453,LUIZ BRAGA,M,1924-03-25,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131454,LUIZ GARCIA,M,1910-10-14,SE
https://dadosabertos.camara.leg.br/api/v2/deputados/131455,LUIZ LOSSO,M,1915-08-15,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/131456,MAGALHÃES MELO,M,1919-05-16,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/131448,MAIA NETO,M,1929-05-07,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131458,MANOEL TAVEIRA,M,1917-02-07,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131459,MARCÍLIO LIMA,M,1915-05-15,MT
https://dadosabertos.camara.leg.br/api/v2/deputados/131460,MÁRCIO PAES,M,1926-07-13,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131461,MARCOS FREIRE,M,1931-09-05,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/131462,MÁRIO TELLES,M,1926-10-05,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131463,MAURÍCIO TOLEDO,M,1924-01-23,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131464,MILTON CASSEL,M,1931-10-02,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131465,MOACYR CHIESSE,M,1926-05-22,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131483,MONTEIRO DE BARROS,M,1930-12-14,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/1668,NECY NOVAES,F,1908-02-08,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131470,NUNES FREIRE,M,1911-12-06,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/131466,OCEANO CARLEIAL,M,1914-03-07,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/131467,ORENSY RODRIGUES,M,1933-04-12,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/131471,ORTIZ MONTEIRO,M,1898-11-13,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131469,OSNÉLLI MARTINELLI,M,1922-04-05,MS
https://dadosabertos.camara.leg.br/api/v2/deputados/131472,OZIRIS PONTES,M,1918-08-19,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/131474,PAULO ABREU,M,1912-11-14,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131475,PAULO ALBERTO,M,1925-10-28,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131476,PEDRO CARNEIRO,M,1902-03-16,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/131468,PEDROSO HORTA,M,1908-03-07,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131496,PEREIRA LOPES,M,1905-03-29,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131445,PIRES SABÓIA,M,1916-04-16,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/131477,PLÍNIO SALGADO,M,1895-01-22,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131478,REYNALDO SANT'ANNA,M,1926-11-30,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131479,ROBERTO GEBARA,M,1934-03-16,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131480,ROZENDO DE SOUZA,M,1917-08-03,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131481,RUBENS BERARDO,M,1914-07-07,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/131482,RUY D'ALMEIDA BARBOSA,M,1909-12-31,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131397,SALLES FILHO,M,1912-03-26,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131484,SEVERO EULÁLIO,M,1930-01-17,PI
https://dadosabertos.camara.leg.br/api/v2/deputados/131446,SILVA BARROS,M,1924-07-10,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/131485,SILVIO DE ABREU,M,1913-10-09,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131487,SÍLVIO DE BARROS,M,1927-09-02,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131457,SOUSA SANTOS,M,1918-12-23,PI
https://dadosabertos.camara.leg.br/api/v2/deputados/131488,STÉLIO MAROJA,M,1913-12-12,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/131434,SUSSUMU HIRATA,M,1914-11-20,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131486,SYLVIO BOTELHO,M,1917-08-11,ES
https://dadosabertos.camara.leg.br/api/v2/deputados/131447,TASSO ANDRADE,M,1942-04-19,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/131432,TOURINHO DANTAS,M,1922-08-26,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131491,VICTOR ISSLER,M,1901-03-12,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131489,VIEIRA DE MELO,M,1945-08-08,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131398,VINÍCIUS CÂMARA,M,1933-08-13,AM
https://dadosabertos.camara.leg.br/api/v2/deputados/131492,WALSON LOPES,M,1931-05-14,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131493,ZACHARIAS SELEME,M,1919-09-29,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/131146,ABEL RAFAEL,M,1914-03-28,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131147,ABRAHÃO SABBÁ,M,1913-07-27,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/131232,ACCIOLY FILHO,M,1920-03-05,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/131149,ADAUCTO CARDOSO,M,1904-12-24,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/3067,ADELMAR CARVALHO,M,1910-12-01,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/131151,ADRIANO GONÇALVES,M,1928-09-26,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/131152,ADYLIO VIANNA,M,1909-12-22,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131153,AFFONSO CELSO,M,1911-12-10,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131154,AFONSO MATOS,M,1911-10-30,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/3123,ALBERTO ABOUD,M,1922-06-15,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/131155,ALCEU DE CARVALHO,M,1923-07-24,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131157,ALDE SAMPAIO,M,1894-05-13,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/3143,ALDENIR SILVA,M,1934-12-28,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/131158,ALEXANDRE COSTA,M,1921-10-13,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/131160,ALMIR TURISCO,M,1916-07-19,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131162,ALOYSIO NONÔ,M,1920-05-16,AL
https://dadosabertos.camara.leg.br/api/v2/deputados/131163,ALTAIR LIMA,M,1914-04-29,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131161,ALUISIO BEZERRA,M,1926-10-24,RN
https://dadosabertos.camara.leg.br/api/v2/deputados/131164,ALVARO MOTA,M,1934-09-22,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/130995,ALVES MACÊDO,M,1925-06-24,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131223,AMARAL PEIXOTO,M,1905-07-14,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/3144,AMAURY KRUEL,M,1901-04-11,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131165,ANACLETO CAMPANELLA,M,1924-07-14,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131169,ANDRADE LIMA FILHO,M,1910-01-08,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/131168,ANIZ BADRA,M,1908-01-02,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131176,ANTÔNIO ALMEIDA,M,1919-08-24,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/131170,ANTÔNIO CARLOS MAGALHÃES,M,1927-09-04,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131172,ANTONIO CAVALCANTI NEVES,M,1926-12-07,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/131173,ANTÔNIO FELICIANO,M,1899-04-22,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131175,ANTÔNIO MAGALHÃES,M,1928-07-09,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/131183,AQUILES DINIZ,M,1921-09-02,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131185,ARMANDO CARNEIRO,M,1930-08-18,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/131186,ARMANDO CORRÊA,M,1914-06-18,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/131184,ARMANDO FALCÃO,M,1919-10-11,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/131187,ARMINDO MASTROCOLA,M,1913-11-06,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131190,ARNALDO CERDEIRA,M,1906-09-22,AM
https://dadosabertos.camara.leg.br/api/v2/deputados/131189,ARNALDO GARCEZ,M,1911-01-19,
https://dadosabertos.camara.leg.br/api/v2/deputados/131188,ARNALDO NOGUEIRA,M,1920-09-06,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131159,ARRUDA CÂMARA,M,1905-12-08,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/3145,ARY RODRIGUES,M,1922-08-04,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131191,ATLAS CATANHEDE,M,1919-05-13,RR
https://dadosabertos.camara.leg.br/api/v2/deputados/131192,AUGUSTO NOVAES,M,1922-01-09,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/131193,AURINO VALOIS,M,1918-06-12,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/131194,AUSTREGÉSILO DE MENDONÇA,M,1908-07-25,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131386,BENEDITO FERREIRA,M,1932-07-12,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/131320,BENEDITO NETO,M,1925-05-25,MT
https://dadosabertos.camara.leg.br/api/v2/deputados/131214,BEZERRA LEITE,M,1914-01-11,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/131195,BIVAR OLYNTHO,M,1913-07-01,RN
https://dadosabertos.camara.leg.br/api/v2/deputados/131196,BRENO DA SILVEIRA,M,1913-11-28,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/131198,BRITTO VELHO,M,1912-09-04,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131166,BROCA FILHO,M,1912-04-11,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131363,CAMPOS VERGAL,M,1903-03-02,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131199,CARLOS QUINTELLA,M,1917-03-30,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131292,CARNEIRO DE LOYOLA,M,1907-01-14,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/131331,CARUSO DA ROCHA,M,1934-05-06,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/132148,CARVALHO LEAL,M,1905-02-21,AM
https://dadosabertos.camara.leg.br/api/v2/deputados/131340,CELESTINO FILHO,M,1915-10-27,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/131200,CELSO PASSOS,M,1927-03-28,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131180,CHAGAS FREITAS,M,1914-03-04,
https://dadosabertos.camara.leg.br/api/v2/deputados/131201,CHAGAS RODRIGUES,M,1922-11-08,PI
https://dadosabertos.camara.leg.br/api/v2/deputados/3124,CÍCERO DANTAS,M,1897-01-29,
https://dadosabertos.camara.leg.br/api/v2/deputados/131203,CID ROCHA,M,1911-01-31,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/131202,CID SAMPAIO,M,1910-12-07,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/131204,CLEMENS SAMPAIO,M,1924-06-22,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131205,CLETO MARQUES,M,1924-04-26,AL
https://dadosabertos.camara.leg.br/api/v2/deputados/131206,CLODOALDO COSTA,M,1913-10-14,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131207,CLODOMIR LEITE,M,1921-01-04,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/131208,CLÓVIS PESTANA,M,1904-11-27,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131276,COSTA CAVALCANTI,M,1918-01-06,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/131365,COSTA VAL,M,1924-09-06,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131182,CUNHA BUENO,M,1918-12-08,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131209,DAVID LERER,M,1937-10-29,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131233,DELMIRO D'OLIVEIRA,M,1894-09-06,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/131299,DIAS LINS,M,1898-05-26,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/131277,DIAS MACEDO,M,1919-08-08,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/131210,DNAR MENDES,M,1910-06-26,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131226,DOIN VIEIRA,M,1926-11-09,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/131211,DORIVAL DE ABREU,M,1933-07-26,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131212,EDÉSIO NUNES,M,1925-04-23,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131216,EDGARD DE ALMEIDA,M,1910-08-18,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131213,EDGARD PEREIRA,M,1914-11-02,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131218,EDMUNDO MONTEIRO,M,1917-06-11,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/3146,EMANUEL PINTO,M,1924-05-10,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/131219,EMERENCIANO DE BARROS,M,1909-06-30,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131220,EMÍLIO MURAD,M,1926-03-02,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/131221,EMIVAL CAIADO,M,1918-05-04,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/131222,ERIVAN FRANÇA,M,1925-12-12,RN
https://dadosabertos.camara.leg.br/api/v2/deputados/131225,EUCLIDES TRICHES,M,1919-04-23,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131227,EWALDO PINTO,M,1922-02-18,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131228,EZEQUIAS COSTA,M,1919-09-14,PI
https://dadosabertos.camara.leg.br/api/v2/deputados/131229,FAUSTO GAYOSO,M,1925-03-05,PI
https://dadosabertos.camara.leg.br/api/v2/deputados/131278,FELICIANO DE FIGUEIREDO,M,1916-10-29,MT
https://dadosabertos.camara.leg.br/api/v2/deputados/131230,FLAVIANO RIBEIRO,M,1934-06-11,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/131156,FLÔRES SOARES,M,1909-01-13,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131231,FLORIANO RUBIM,M,1912-01-18,ES
https://dadosabertos.camara.leg.br/api/v2/deputados/131236,GASTÃO PEDREIRA,M,1930-06-20,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131237,GENESIO MIRANDA LINS,M,1903-08-26,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/1579,GERALDO DE PINA,M,1925-05-08,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/131238,GERALDO MESQUITA,M,1919-01-07,AC
https://dadosabertos.camara.leg.br/api/v2/deputados/131239,GETÚLIO MOURA,M,1903-06-10,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131241,GILBERTO AZEVEDO,M,1930-09-30,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/131240,GILBERTO FARIA,M,1922-11-25,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131242,GLÊNIO MARTINS,M,1939-04-10,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131300,GONZAGA DA GAMA,M,1930-05-10,GB
https://dadosabertos.camara.leg.br/api/v2/deputados/131243,GUILHERME MACHADO,M,1916-05-22,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131244,GUILHERMINO DE OLIVEIRA,M,1907-12-08,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/1567,GUSTAVO CAPANEMA,M,1900-08-10,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131245,HAMILTON PRADO,M,1907-08-27,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131247,HAROLDO VELLOSO,M,1920-07-04,GB
https://dadosabertos.camara.leg.br/api/v2/deputados/131246,HARY NORMANTON,M,1922-08-19,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131249,HEITOR DIAS,M,1912-05-28,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131251,HÉLIO GUEIROS,M,1925-12-12,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/131250,HÉLIO NAVARRO,M,1940-12-05,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131252,HENIO ROMAGNOLLI,M,1928-07-04,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131253,HENRIQUE HENKIN,M,1917-01-13,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131254,HERÁCLIO REGO,M,1912-03-26,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/131255,HERMANO ALVES,M,1927-12-13,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131257,IVALDO PERDIGAO,M,1917-05-19,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/131387,IVAR SALDANHA,M,1921-03-08,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/131258,JAEDER ALBERGARIA,M,1904-09-04,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131259,JALLES MACHADO,M,1894-04-14,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131260,JAMIL AMIDEN,M,1922-03-31,MS
https://dadosabertos.camara.leg.br/api/v2/deputados/131261,JANARY NUNES,M,1912-06-01,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/131262,JESSÉ FREIRE,M,1918-11-19,RN
https://dadosabertos.camara.leg.br/api/v2/deputados/131265,JOÃO CALMON,M,1916-09-07,ES
https://dadosabertos.camara.leg.br/api/v2/deputados/131263,JOÃO FERNANDES,M,1901-07-05,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/131264,JOÃO LYRA,M,1913-03-12,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/131266,JOÃO MENDES OLÍMPIO,M,1917-12-16,AC
https://dadosabertos.camara.leg.br/api/v2/deputados/131267,JOÃO PAULINO,M,1921-09-22,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/131273,JOÃO ROMA,M,1912-03-12,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/3147,JOÃO VAZ,M,1934-12-01,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/131268,JOAQUIM CORDEIRO,M,1910-12-08,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/131270,JOAQUIM PARENTE,M,1912-03-03,PI
https://dadosabertos.camara.leg.br/api/v2/deputados/131269,JOAQUIM RAMOS,M,1908-07-27,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/131271,JORGE CURI,M,1920-01-07,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131272,JORGE LAVOCAT,M,1905-06-18,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/3129,JOSAPHAT AZEVEDO,M,1913-09-18,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131275,JOSÉ CARLOS GUERRA,M,1939-03-23,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/131289,JOSÉ ESTEVES,M,1926-02-14,AM
https://dadosabertos.camara.leg.br/api/v2/deputados/131287,JOSÉ GADELHA,M,1916-04-11,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/131274,JOSÉ LINDOSO,M,1920-08-21,AM
https://dadosabertos.camara.leg.br/api/v2/deputados/131282,JOSÉ MARIA RIBEIRO,M,1922-06-18,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131290,JOSÉ MEIRA,M,1928-05-22,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/130468,JOSÉ ONIAS,M,1901-03-19,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/131279,JOSÉ RESEGUE,M,1926-02-28,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131291,JOSÉ RICHA,M,1934-11-11,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/1688,JÚLIA STEINBRUCH,F,1933-05-28,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131280,JUSTINO PEREIRA,M,1923-09-09,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131256,LACÔRTE VITALE,M,1913-04-20,
https://dadosabertos.camara.leg.br/api/v2/deputados/131293,LAURO CRUZ,M,1904-07-03,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131294,LENOIR VARGAS,M,1919-05-13,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131248,LEON PERES,M,1927-05-02,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131295,LEONARDO MÔNACO,M,1928-04-28,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131296,LEVY TAVARES,M,1932-08-30,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/1695,LÍGIA DOUTEL DE ANDRADE,F,1934-09-28,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/131177,LISBOA MACHADO,M,1916-08-28,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131297,LUÍS COELHO,M,1920-06-21,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/131302,LUIZ ATHAYDE,M,1920-01-26,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131305,LUIZ CAVALCANTE,M,1913-06-18,AL
